CITY,POSTING_DATE,MAX_PRICE,PRICE_SQFT,AGE,BALCONY_NUM,FLOOR_NUM,BEDROOM_NUM,MAX_AREA_SQFT
4,1677006930,11100000,10000.0,2,3,3,2,103.12233
4,1685617947,24000,22.0,1,4,5,2,98.941696
4,1688968499,6000000,9600.0,3,0,3,2,58.064377
1,1690240087,15299690,24094.0,5,0,1,2,58.993404
1,1687931185,92392762,30695.0,6,0,1,5,279.63803
1,1687931183,51322491,30695.0,6,0,1,4,155.33382
1,1687931181,41008880,30695.0,6,0,1,3,124.11841
1,1687931179,25477074,30695.0,6,0,1,2,77.10949
1,1687926164,66254422,147230.0,6,0,1,4,209.03175
1,1687926163,49939978,34849.0,6,0,1,3,133.13
1,1687926160,18300597,32738.0,6,0,1,2,51.932777
1,1687926158,14895790,32738.0,6,0,1,1,42.270866
3,1688468879,9700000,15520.0,1,4,6,2,58.064377
6,1690456331,105000000,25609.0,6,2,30,4,380.9023
6,1690455117,37500000,41666.0,6,1,20,2,134.70935
0,1688804052,120000,79.0,6,0,21,3,140.74805
7,1688578846,4800000,11034.0,2,2,1,1,58.52889
0,1688475530,16500000,16500.0,5,0,5,2,92.903
0,1688474024,11100000,17760.0,5,0,5,1,58.064377
0,1688059070,12500000,19230.0,5,0,5,1,60.38695
0,1691349190,80000000,28571.0,2,1,10,5,260.1284
0,1672983000,22500000,22500.0,3,0,3,3,92.903
0,0,19500000,14444.0,2,3,3,3,125.41905
0,1690967724,9900000,19603.0,3,0,8,1,46.916016
4,1678876245,6000000,13333.0,1,1,2,1,60.38695
1,1690191164,27500,41.0,3,4,6,2,61.31598
4,1688187610,32000,23.0,2,3,3,3,129.13518
4,1687845995,14000000,18918.0,6,3,17,2,68.74822
4,1687806173,14500000,19594.0,6,3,16,2,68.74822
3,1691622977,4100000,7020.0,2,1,7,2,54.255352
1,1691472250,15000,21.0,1,2,3,1,65.0321
7,1692881986,840000,700.0,0,0,0,0,111.4836
7,1692787915,1125000,750.0,0,0,0,0,139.3545
6,1692780276,107500000,40520.0,1,3,45,3,246.47166
4,1691380068,4000000,6514.0,2,0,1,1,57.042442
7,1689791867,4600000,9956.0,5,3,8,1,42.921185
8,1689310547,48000,106.0,1,0,7,1,41.80635
8,1689310096,65000,100.0,2,0,6,2,60.38695
4,1685533186,22500000,18750.0,2,3,7,3,171.87054
8,1688706376,44000,88.0,1,1,3,1,46.4515
4,1688478126,16500,25.0,2,1,9,1,58.993404
8,1687255487,7500,18.0,6,0,0,1,45.52247
4,1687025933,1500000,4166.0,2,1,4,1,33.44508
7,1686846217,5000,11.0,2,0,1,1,41.80635
1,1685549432,13000,34.0,3,0,3,1,34.838627
8,1692944213,100000,100.0,2,0,10,3,92.903
8,1691140740,41000000,37272.0,1,3,18,3,102.1933
8,1690969954,47000000,25683.0,1,1,45,3,170.0125
8,1677842398,12201000,21000.0,5,0,17,2,53.976643
8,1677764712,9000000,15410.0,5,0,12,2,54.255352
8,1677763885,9000000,15332.0,5,0,10,2,54.53406
8,1677754421,12159000,21000.0,5,0,18,2,53.790836
8,1677750827,5859000,21000.0,5,0,3,1,25.919937
8,1691993312,33000000,13200.0,2,0,12,3,232.2575
8,1690725596,4950000,15000.0,5,0,1,1,30.65799
4,1690383317,23000000,20000.0,6,3,16,2,106.83845
0,1689930915,70000,87.0,3,1,3,2,74.3224
5,1689765646,9400000,28484.0,5,0,11,1,30.65799
4,1689062636,25000,40.0,2,0,2,1,56.67083
0,1689248680,70000,94.0,1,0,2,2,69.77015
8,1688212841,3200000,14953.0,5,0,8,1,213.95561
4,1687942223,55000,77.0,6,2,8,2,65.96113
4,1686989765,18700000,27910.0,2,2,11,2,95.22558
4,1686291888,8400000,8195.0,1,2,3,2,95.22558
4,1686291668,8300000,7757.0,1,2,6,2,99.40621
7,0,3598999,8778.0,6,2,7,1,38.09023
7,0,3290000,7220.0,1,3,20,1,42.270866
7,1677845671,12999,16.0,6,3,16,3,72.18563
7,0,11998,19.0,6,3,25,2,56.856636
7,1691768135,5300000,12799.0,5,0,1,1,38.46184
7,1691768080,10700000,12252.0,5,0,1,3,81.10432
7,1691768078,7600000,12386.0,5,0,1,2,56.94954
7,1691767907,9200000,10887.0,5,0,1,3,78.50304
7,1691767905,6500000,11845.0,5,0,1,2,50.910843
7,1691767902,4200000,10862.0,5,0,1,1,35.860558
1,1691734378,20500000,17476.0,5,0,1,3,108.97522
1,1691734375,11000000,19664.0,5,0,1,2,52.768906
1,1691733115,17000000,16330.0,5,0,1,3,96.71202
1,1691733056,11500000,17138.0,5,0,1,2,62.337914
1,1691733054,7800000,17371.0,5,0,1,1,41.713448
1,1691732783,19200000,25163.0,5,0,1,3,70.88499
1,1691732781,14500000,22647.0,5,0,1,2,59.45792
1,1691732778,10500000,26184.0,5,0,1,1,37.254105
1,1691729016,26800000,18807.0,5,0,1,4,132.38678
1,1691729014,17800000,17853.0,5,0,1,3,92.62429
1,1691729012,13200000,17647.0,5,0,1,2,69.49145
1,1691673078,7300000,15020.0,5,0,1,1,45.15086
1,1691673075,15100000,17296.0,5,0,1,3,81.10432
1,1691673069,10800000,17618.0,5,0,1,2,56.94954
4,1691608197,16200000,18202.0,5,0,1,3,82.68367
4,1691608195,11000000,17460.0,5,0,1,2,58.52889
4,1691608192,8300000,18444.0,5,0,1,1,41.80635
4,1691607978,15000000,16251.0,5,0,1,3,85.749466
4,1691607974,14000000,16867.0,5,0,1,2,77.10949
4,1691607971,7800000,15506.0,5,0,1,1,46.73021
4,1691607824,6700000,11643.0,5,0,1,2,53.419224
4,1691606613,9200000,13142.0,5,0,1,3,65.0321
4,1691606611,7500000,12998.0,5,0,1,2,53.60503
4,1691606609,5300000,12500.0,5,0,1,1,39.390873
7,1691578226,9000000,11857.0,5,0,1,3,70.513374
7,1691578224,6500000,12037.0,5,0,1,2,50.16762
7,1691578222,4900000,11036.0,5,0,1,1,41.24893
7,1691577788,6700000,12665.0,5,0,1,2,49.145687
7,1691577787,4900000,13573.0,5,0,1,1,33.537983
7,1691576017,6950000,8497.0,5,0,1,3,75.90175
7,1691576015,5488000,9300.0,5,0,1,1,54.81277
7,0,4990000,8149.0,6,2,12,2,56.856636
1,1691844245,75000,58.0,1,1,9,3,119.10165
1,1691671251,11100000,16323.0,3,0,3,2,63.17404
1,1691561390,25000000,29550.0,1,0,16,3,78.59594
4,0,13000000,8387.0,2,4,8,3,143.99965
5,1688894049,45000,76.0,3,0,6,1,54.348255
1,1692800778,24900000,22636.0,1,2,24,2,102.1933
1,1691653204,17500000,22151.0,3,1,3,2,73.39337
2,1690357639,125000000,59523.0,1,0,2,4,297.2896
2,1690226389,70000000,38888.0,1,0,10,3,167.2254
2,1690271429,135000000,72000.0,1,4,5,3,278.709
2,1690138104,72000000,40000.0,6,1,14,3,167.2254
4,1678615746,60000000,19402.0,3,3,3,5,311.22504
2,1686736936,147000000,60000.0,1,1,15,4,334.4508
2,1683055674,47500000,31666.0,6,0,3,3,139.3545
0,1689708219,20000000,17391.0,1,1,18,2,106.83845
0,1687856442,29200000,27037.0,1,0,33,3,125.41905
6,1691665165,131000,90.0,1,2,25,3,134.70935
6,1689535791,341000,179.0,6,0,25,3,176.5157
6,1689276566,104000,90.0,1,1,25,2,106.83845
6,1689234605,299000,170.0,1,0,25,3,162.58025
4,1677678964,16500000,15068.0,2,2,2,2,101.72878
6,1687893436,124000,88.0,1,1,16,3,130.0642
6,1687851658,118000,98.0,1,1,35,2,111.4836
6,1686135013,191000,73.0,1,3,42,3,241.5478
6,1683362248,151000,83.0,1,4,20,3,167.2254
3,1684401678,6600000,8250.0,1,4,11,3,74.3224
7,1691697388,2550000,4112.0,2,3,5,2,74.3224
8,1689692295,15000,60.0,6,0,2,1,23.22575
7,1690287757,4500,7.0,2,0,0,1,58.52889
7,1690285971,10000,11.0,2,3,4,2,78.96755
0,1688838554,32000000,43243.0,1,0,13,2,68.74822
0,0,44000000,28214.0,3,0,12,3,130.0642
4,1692961062,24000000,29090.0,1,3,13,2,76.64497
4,1692960606,41000000,34166.0,2,3,7,3,111.4836
4,1692857718,44000000,33257.0,5,0,1,4,122.91067
4,1692857717,29500000,77617.0,5,0,1,1,35.30314
4,1692857077,45467708,30151.0,5,0,1,4,140.09772
4,1692857075,30000000,30150.0,5,0,1,3,92.438484
4,1692857073,21500000,29054.0,5,0,1,2,68.74822
4,1692856956,49300000,38960.0,5,0,1,4,117.52229
4,1692856954,41606076,38955.0,5,0,1,3,99.220406
4,1692856951,43624102,64504.0,5,0,1,2,67.633385
1,1692700536,74999,55.0,1,1,18,3,125.60486
1,1692700261,19999,76.0,1,0,4,1,24.433489
4,1692731160,17000000,11333.0,2,2,4,3,139.3545
1,1692700724,33999999,25147.0,1,1,18,3,125.60486
8,1692611088,31327860,31170.0,5,0,1,3,93.367516
8,1692611086,22100948,31170.0,5,0,1,2,65.868225
8,1692611085,13559820,31183.0,5,0,1,1,40.412804
1,1692526003,42999,60.0,1,0,19,2,65.96113
0,1692594758,50000,81.0,1,0,6,1,57.135345
1,1692527111,4800001,12000.0,1,0,12,1,37.1612
4,1692360597,6000000,9230.0,2,0,3,1,60.38695
1,1692344822,91999,64.0,1,1,25,3,133.13
7,1692347287,5799000,10045.0,5,0,1,2,53.60503
7,1692347283,3999000,10459.0,5,0,1,1,35.488945
1,0,19500000,22941.0,6,1,26,3,126.34808
4,1692313600,46800000,31055.0,5,0,1,4,140.00482
4,1692313595,35000000,32258.0,5,0,1,3,100.79975
4,1692313590,21000000,28150.0,5,0,1,2,69.30564
4,1692275142,60000,40.0,1,3,13,3,139.3545
0,1684577843,54000,52.0,1,0,14,2,94.76106
4,1692272713,50000,41.0,5,2,22,2,111.4836
4,1692259380,12000000,10909.0,2,2,4,2,102.1933
7,1692259320,5500000,157.0,0,0,0,0,3251.605
7,1692213757,1000000,500.0,0,0,0,0,185.806
4,1692186139,11000000,9442.0,2,2,3,2,108.231995
4,1692183605,40000,38.0,2,2,5,2,97.54815
4,1692182123,6500000,9027.0,1,1,16,2,66.89016
4,1692181506,6800000,9444.0,1,1,30,2,66.89016
4,1692180532,15000,15.0,6,2,18,2,92.438484
0,1683364339,30500000,36180.0,1,0,20,2,78.31723
1,1692037856,52499999,30918.0,1,1,8,4,157.7493
4,1692013361,7000000,9523.0,3,1,4,2,68.28371
4,1692001735,13500000,10671.0,6,2,30,2,117.52229
1,1691307669,8799999,23848.0,1,0,16,1,34.281208
1,1691826357,17799999,24484.0,1,0,7,2,67.54048
1,1690880341,39999,55.0,1,0,7,2,67.54048
1,1690882203,40000,56.0,1,0,9,2,65.2179
1,1691825891,17999999,25641.0,1,0,9,2,65.2179
4,1691695670,17000000,11333.0,3,3,1,3,139.3545
0,1683188710,19500000,28974.0,6,0,14,2,92.8101
6,1691709051,0,0.0,5,0,1,4,409.42352
6,1691709050,122034237,27691.0,5,0,1,4,409.42352
6,1691709048,0,0.0,5,0,1,3,353.0314
6,1691709047,76387600,20102.0,5,0,1,3,353.0314
4,1691609392,9800000,8695.0,1,3,8,2,104.70168
4,1691578292,23500,22.0,2,2,5,2,96.1546
4,1691577702,16500000,11827.0,2,3,15,3,129.59969
4,1691576759,6200000,11071.0,2,1,4,1,52.02568
4,1691576317,11100000,9446.0,1,2,25,2,109.161026
4,1691568126,27000000,18620.0,2,3,1,3,134.70935
7,1691497433,0,0.0,5,0,1,2,45.057957
7,1691497431,0,0.0,5,0,1,1,44.22183
7,1691497298,0,0.0,5,0,1,1,22.110914
7,1691497296,0,0.0,5,0,1,2,54.069546
7,1691497293,3299000,8591.0,5,0,1,1,35.67475
4,1691488904,34500000,19827.0,2,4,2,3,161.65121
4,1691481173,6800000,7631.0,1,1,30,2,82.77657
4,1691473939,45000,32.0,2,2,8,3,130.0642
4,1691412692,45000,29.0,2,2,12,3,143.07062
0,1691402290,34000000,39580.0,1,0,16,3,79.80368
4,1691409998,6500000,11607.0,2,1,4,1,52.02568
0,1690370427,17000000,15454.0,3,0,3,2,102.1933
4,1691407539,50000,43.0,6,2,3,2,106.83845
1,1691310000,8799999,13968.0,1,0,18,1,58.52889
1,1691349009,7500000,13489.0,2,1,15,2,51.654068
1,1691310158,23999,38.0,1,0,18,1,58.52889
1,1691324445,43999999,30704.0,1,1,17,3,133.13
7,1691318086,5900000,6210.0,1,4,3,3,131.92226
0,1679730493,115000000,58974.0,1,0,6,4,181.16084
5,1691139730,40000000,44101.0,1,3,23,2,84.26302
6,1691104281,0,0.0,5,0,1,6,902.08813
6,1691104280,0,0.0,5,0,1,5,627.0953
6,1691104278,0,0.0,5,0,1,4,527.689
6,1691104277,0,0.0,5,0,1,3,199.74146
0,1691104183,15883740,33488.0,5,0,1,1,44.036022
0,1691104182,44500000,34603.0,5,0,1,3,119.47326
0,1691104180,30192510,33503.0,5,0,1,2,83.705605
0,1691104178,21680970,33505.0,5,0,1,1,60.108242
0,1691104085,88848312,51597.0,5,0,1,4,159.88606
0,1691104084,83541176,57854.0,5,0,1,3,134.15193
0,1691104083,43279473,50976.0,5,0,1,2,78.781746
0,1691104081,15000000,34965.0,5,0,1,1,39.85539
0,1691065459,91530660,33537.0,6,0,1,4,253.53229
0,1691065457,56950023,33439.0,6,0,1,3,158.2138
0,1691065455,35983458,33600.0,6,0,1,2,99.499115
0,1691065452,18000240,33536.0,6,0,1,1,49.79601
1,1689614014,13500000,10800.0,1,2,23,2,116.12875
1,1688854609,12500000,17006.0,1,2,1,2,106.83845
1,1691003171,7300000,15466.0,1,0,14,1,43.850216
3,1691039326,11004088,14254.0,5,0,1,2,71.721115
3,1691039323,6400000,14253.0,5,0,1,1,41.713448
8,1691039050,12946858,20514.0,6,0,1,2,58.62179
8,1691039047,9130510,20525.0,6,0,1,1,41.24893
8,1691038769,15494208,20604.0,6,0,1,2,69.86305
8,1691038767,8746050,21975.0,6,0,1,1,36.975395
4,1690965431,62000,41.0,1,3,10,3,139.3545
7,1690863131,2200000,4888.0,6,3,5,1,60.38695
4,1678024361,8000000,7511.0,1,2,3,2,98.941696
4,1690622205,6000000,14117.0,1,1,8,1,67.354675
0,1690092272,55000,52.0,6,0,45,2,97.54815
0,1690789579,9500000,19000.0,3,0,5,1,46.4515
4,1690571675,13951000,9300.0,2,3,6,3,139.3545
1,1690722218,29999,54.0,1,0,4,1,51.09665
1,1690704998,159999,43.0,1,1,17,5,340.76822
4,1690737699,4300000,106409.0,1,1,7,2,40.3199
8,1690640326,37500000,34309.0,5,0,27,3,101.54298
1,1690621526,40000001,23923.0,5,0,1,4,155.33382
1,1690621524,34576724,26455.0,5,0,1,3,121.42422
1,1690621522,18900001,22771.0,5,0,1,2,77.10949
1,1690621179,66254422,29444.0,6,0,1,4,209.03175
1,1690621169,49939978,34841.0,6,0,1,3,133.13
1,1690621156,18300597,32718.0,6,0,1,2,51.932777
4,1690606603,10000000,12738.0,6,0,1,3,72.928856
4,1690606601,7141536,9861.0,6,0,1,2,67.26177
4,1690606598,5488875,10455.0,6,0,1,1,48.774075
0,1690586436,27270572,24709.0,5,0,1,3,102.47201
0,1690586435,18913860,24708.0,5,0,1,2,71.07079
0,1690586434,11348316,24708.0,5,0,1,1,42.642475
0,1690586431,28472786,25798.0,5,0,1,3,102.47201
0,1690586429,20400002,26649.0,5,0,1,2,71.07079
2,1690548777,500000,250.0,1,1,2,4,185.806
1,1690548669,7900000,17025.0,1,1,9,1,43.10699
2,1690546929,180000,163.0,1,0,10,3,102.1933
1,1690546928,16500000,21710.0,2,1,9,2,92.8101
2,1690546582,125000,131.0,2,0,1,2,88.25785
4,1690483631,7953397,10279.0,5,0,1,3,71.81402
4,1690483628,4753180,10333.0,5,0,1,2,42.642475
4,1690483626,3230760,10360.0,5,0,1,1,28.892834
1,1690449089,94999,80.0,1,1,15,3,109.62554
0,1682954259,43000,76.0,3,0,3,1,52.02568
1,1659591940,26500005,21200.0,3,1,10,3,131.45775
1,1690348487,25200000,22500.0,3,0,21,3,131.92226
8,1690346476,18569496,27228.0,5,0,1,2,63.359844
8,1690346474,11000112,27228.0,5,0,1,1,37.53281
8,1690346084,19572560,19975.0,5,0,1,3,91.04494
8,1690346082,14599532,19971.0,5,0,1,2,67.81919
1,1690261771,7500000,15306.0,1,3,29,1,45.52247
0,1690189108,8500000,22368.0,6,0,11,1,35.30314
0,1690190232,8888888,19622.0,6,0,5,1,42.08506
0,1690190547,11500000,19166.0,6,0,4,2,55.7418
2,1690193378,425000,184.0,2,2,2,4,213.6769
4,1688983903,7800000,6753.0,2,3,3,2,107.30296
5,1690122826,37000000,24666.0,5,0,9,3,139.3545
5,1690122496,26000000,26000.0,5,0,9,2,92.903
5,1690121662,25000000,23809.0,6,0,10,2,97.54815
6,1690120678,57500000,33823.0,5,0,20,3,157.9351
6,1690120107,38000000,34545.0,5,0,18,2,102.1933
5,1690119275,24500000,33746.0,6,0,11,2,102.1933
5,1690118852,36000000,22500.0,5,0,11,3,148.6448
5,1690117579,24000000,22857.0,5,0,9,2,97.54815
0,1690115157,17500000,15909.0,6,0,5,2,102.1933
5,1690113879,25500000,23181.0,6,1,10,2,102.1933
5,1690113585,28000000,23333.0,1,0,4,2,111.4836
2,1690051133,150000000,55555.0,1,3,5,4,250.8381
0,1690089162,125000,89.0,3,0,4,3,130.0642
0,1690087130,18000000,18947.0,1,0,6,2,88.25785
4,1689966971,6500000,6190.0,2,2,7,2,97.54815
2,1689947213,350000,159.0,1,2,1,4,204.3866
5,1689845596,38000000,23809.0,6,0,14,2,148.2732
1,1689706594,45000,43.0,1,0,3,3,96.71202
1,1689684439,17500000,16810.0,1,0,3,3,96.71202
4,1689748045,15500000,11923.0,1,3,3,3,120.7739
1,1689668953,8699999,21534.0,1,0,25,1,37.53281
1,1689737729,29100000,20785.0,3,1,21,3,130.0642
1,1689669196,18999,72.0,1,0,5,1,24.433489
4,1689618038,11700000,13175.0,1,1,28,3,82.49786
4,1687941250,7350000,8546.0,1,1,8,2,79.89658
1,1689671601,70000000,31111.0,1,1,25,4,209.03175
1,1689671380,16000000,28622.0,1,0,5,2,51.932777
1,1689580557,9000000,12784.0,1,4,2,2,65.40371
1,1689535097,9500000,12666.0,1,3,15,2,69.67725
1,1689583088,22999,85.0,1,0,25,1,25.08381
1,1689532931,22000,33.0,2,3,12,2,60.38695
1,1689325798,33000000,27500.0,1,1,3,3,111.4836
1,1689325190,74999,62.0,1,1,3,3,111.4836
1,1689324554,39999999,29585.0,1,1,20,3,125.60486
1,1689323751,75000,55.0,1,1,20,3,125.60486
1,1689502727,16299999,25389.0,1,1,7,2,59.643726
1,1689408236,24999,39.0,1,0,3,1,58.52889
1,1689246448,5900000,13409.0,1,2,2,1,40.87732
1,1689245720,4500000,11842.0,2,0,7,1,35.30314
1,1689242486,42000,42.0,1,4,21,2,92.903
1,1689242792,18000,20.0,2,0,5,2,82.86948
1,1689272321,38499999,32083.0,5,1,13,3,111.4836
1,1689272192,57999999,32768.0,5,1,12,4,164.43831
1,1689271015,39999,56.0,1,0,2,2,65.96113
1,1689270770,89999,35.0,2,2,15,4,232.2575
1,1689269187,31999,70.0,1,0,3,1,42.270866
1,1689244647,16000,40.0,1,0,6,1,37.1612
1,1689244531,16500,38.0,6,1,10,1,39.94829
1,1689244387,13000,32.0,1,0,4,1,37.1612
1,1689243933,18000,27.0,1,2,8,2,85.47076
1,1689242693,18500,20.0,2,1,3,2,82.86948
1,1689161577,43999,60.0,1,0,7,2,67.54048
1,1689132599,82000,44.0,1,1,10,3,170.0125
4,1689056139,9000000,7826.0,2,4,9,2,106.83845
1,1688795576,40000,33.0,1,1,28,2,111.4836
4,1671449426,255000,234.0,0,0,0,0,101.171364
1,1688732763,9100000,8544.0,2,1,10,2,98.941696
4,1677870154,28000000,23931.0,5,4,8,3,108.69651
1,1688583656,71500000,35221.0,1,1,18,4,297.2896
1,1688570291,58000,47.0,1,1,2,3,113.34166
0,1688384975,31000000,21160.0,2,4,11,2,136.10289
4,1688379328,900000,826.0,0,0,0,0,101.171364
4,1688103405,5000000,7299.0,1,3,2,1,63.638554
4,1688063881,18000000,26509.0,1,1,5,2,106.83845
1,1672686069,2080008,5714.0,1,1,0,1,33.816692
1,1672685469,1520001,5714.0,1,1,1,1,24.712198
1,1664391021,1519000,3997.0,1,1,2,1,35.30314
1,1672686650,2220500,5722.0,1,1,3,1,36.046364
1,1672686516,2219500,5720.0,1,1,1,1,36.046364
1,1672686376,2219001,5719.0,1,1,0,1,36.046364
1,1664390205,2081000,4001.0,1,1,0,1,48.30956
1,1672685861,2080004,5714.0,6,1,0,1,33.816692
7,1685356800,8000000,9638.0,3,0,7,2,77.10949
4,1661146873,2700000,4500.0,1,2,4,1,55.7418
4,1687681069,1025000,941.0,0,0,0,0,101.171364
0,1670393250,300000,145.0,1,1,28,3,191.38017
3,1686393097,9500000,18095.0,1,4,1,2,48.774075
3,1686392292,6600000,16923.0,1,3,1,1,36.23217
4,1685107029,9000000,16981.0,1,1,4,2,49.23859
0,1681733368,69242780,33613.0,5,0,1,5,191.38017
0,1681733366,47932138,33613.0,5,0,1,4,132.47968
0,1681733365,37982690,33613.0,5,0,1,3,104.98039
0,1681733364,30689079,201678.0,5,0,1,2,84.82044
4,1680962809,22000000,16704.0,6,2,19,2,122.35325
4,1680961794,14000000,20588.0,3,0,13,2,63.17404
0,1689762141,12000000,26666.0,2,0,5,1,41.80635
0,1689706688,44000000,33846.0,1,0,9,3,120.7739
1,1692182124,14000,29.0,6,0,2,1,43.66441
4,1691663693,40000,33.0,3,2,4,3,111.4836
3,1689160995,7500000,10000.0,3,2,8,2,69.67725
0,1688151109,9000000,19955.0,6,1,11,1,67.354675
8,1688043569,16500000,22602.0,1,0,15,2,67.81919
3,1687094875,18000,32.0,6,3,9,1,51.09665
7,1682827073,3000000,6315.0,2,0,4,1,44.128925
8,1681812835,5500000,18333.0,3,0,5,1,32.51605
2,1691566539,140000,140.0,3,0,6,2,92.903
4,1684426495,3600000,6000.0,1,1,3,2,74.3224
1,1688460066,7500000,17045.0,5,1,8,1,40.87732
5,1688208909,19000000,31613.0,5,0,6,2,55.8347
6,1691056248,150000,142.0,3,0,10,2,97.54815
4,1690800907,6980000,8309.0,1,3,1,1,78.03852
3,1690373130,26000,30.0,1,3,12,2,78.87465
7,1690357856,5100000,7193.0,1,1,7,2,65.868225
6,1690359753,260000,118.0,1,3,40,3,204.3866
7,1689671148,11500,14.0,1,1,16,2,72.09273
4,1688731542,199000,182.0,0,0,0,0,101.171364
1,1691952777,42000,57.0,2,0,5,2,67.81919
1,1692018878,26000,36.0,3,0,5,2,65.49661
4,1691831109,40000,37.0,6,4,11,3,99.96363
4,1691230843,12700000,17162.0,2,2,6,2,106.37393
1,1690266185,24000000,16901.0,3,0,18,3,131.92226
4,1688125870,3700000,6166.0,1,2,4,1,55.7418
8,1688292648,42000,49.0,3,0,4,2,78.96755
4,1687767903,3200000,128000.0,2,3,0,2,24.990908
4,1688554451,22500000,13235.0,3,4,17,3,157.9351
8,1692511902,40000,72.0,3,0,1,1,51.09665
8,1692511714,45000,81.0,3,1,4,1,51.09665
8,1691751645,36000,55.0,3,1,2,1,60.38695
8,1691227562,30000000,30211.0,2,1,4,3,92.25268
8,1691130570,65000,72.0,3,0,1,2,97.54815
8,1690984271,48000,872.0,3,0,4,2,54.905674
8,1690975761,75000,106.0,2,1,5,2,65.2179
8,1690031387,18000000,21176.0,3,0,4,2,78.96755
4,0,23500000,33098.0,1,2,9,2,111.4836
8,1689425266,47000,97.0,3,1,4,1,44.59344
8,1689314393,33000,60.0,3,0,1,1,51.09665
4,1688544746,48000,60.0,1,2,12,2,111.4836
1,1688388648,40500000,31591.0,1,0,21,3,119.10165
1,1688387648,29000000,28684.0,1,0,11,3,134.24484
8,1688034653,48000,68.0,2,0,5,2,65.0321
4,1691395770,14000,46.0,2,0,5,1,27.8709
8,0,110000,69.0,2,2,14,3,146.50803
1,1692693568,30000000,30000.0,2,0,21,3,92.903
1,1692693248,28000000,29473.0,2,0,24,3,88.25785
2,1692049912,70000,66.0,1,1,7,2,97.54815
2,1692049541,65000,65.0,1,0,6,2,92.903
2,1692049142,55000,91.0,1,0,4,1,55.7418
2,1692048910,50000,90.0,1,0,5,1,51.09665
2,1691418395,35000,77.0,1,0,2,1,41.80635
1,1691152121,60000,46.0,2,0,15,3,120.7739
1,1691151607,40000000,30303.0,1,1,8,3,122.63196
1,1691150859,41000000,31060.0,1,1,16,3,167.2254
7,1679591335,2400000,3361.0,6,2,3,1,66.33274
7,1685364775,2300000,4070.0,6,2,2,1,52.490196
7,1680500448,2550000,3566.0,1,3,5,1,66.425644
8,1690634263,27000000,20930.0,1,3,15,2,119.84487
8,1689448917,150000,90.0,2,1,22,3,153.28995
7,1688141825,3600000,4114.0,2,0,4,2,81.29012
7,1688138007,2400000,3692.0,1,3,4,1,60.38695
7,1689857626,2500000,5555.0,1,3,6,1,57.135345
1,1691481764,18150201,15526.0,1,0,15,3,108.60361
8,1689445768,125000,57.0,1,1,28,3,202.52853
8,1689445235,72000,84.0,2,4,6,3,78.96755
8,1671130086,72000,44.0,2,1,6,3,150.96738
4,1689149382,17500000,14705.0,2,3,9,2,110.55457
4,1689148810,55000,49.0,2,1,3,2,104.05136
4,1689056728,8000,19.0,1,3,5,1,61.31598
4,1688900653,5800000,9206.0,2,3,4,1,58.52889
8,1688652796,55000000,39173.0,5,1,40,4,130.4358
3,1691907879,16500000,11904.0,6,3,9,3,128.76357
4,1689341293,11800000,10111.0,1,1,13,3,108.4178
4,1688881982,6500000,9285.0,1,3,14,1,65.0321
1,1689857514,5600000,10546.0,1,1,2,1,49.331493
4,1689312649,4300000,7818.0,1,1,3,2,51.09665
5,1685428038,28500000,29780.0,1,3,20,2,88.90817
7,1680807322,2800000,4827.0,6,1,3,2,53.88374
8,1689016641,39000,63.0,3,0,0,1,58.52889
8,1687787774,110000,80.0,3,1,9,2,126.44099
4,1691578087,14500000,13134.0,1,1,12,2,102.56491
4,1674154916,7000000,9655.0,2,3,2,1,67.354675
4,1682081527,25000,16.0,1,1,17,3,142.60611
8,1664277589,10000,33.0,2,1,0,1,27.8709
8,1682410433,6000,33.0,2,1,5,1,16.72254
4,1690694144,12200000,10873.0,2,2,4,2,104.23717
4,1689533544,19500000,11818.0,2,3,9,3,153.28995
4,1689532932,45000,63.0,2,2,14,2,65.96113
4,1692327895,18988284,21031.0,5,0,1,3,83.89141
4,1692327893,11271312,16848.0,5,0,1,2,62.152107
4,1692228296,31366353,33303.0,5,0,1,3,87.42172
4,1692228291,21499785,33306.0,5,0,1,2,59.922436
4,1692228264,16300000,21046.0,5,0,1,3,71.90692
4,1692228259,12614217,20697.0,5,0,1,2,56.577927
4,1692228254,43624350,44051.0,5,0,1,3,91.97397
4,1692228248,35075740,44062.0,5,0,1,2,73.95079
4,1692228225,40374233,38053.0,5,0,1,3,98.57008
4,1692228220,16999680,22371.0,5,0,1,2,70.60628
4,1692228196,21800000,28989.0,5,0,1,3,69.86305
4,1692228191,18480552,30016.0,5,0,1,2,64.28888
4,1692228184,8773620,9434.0,5,0,1,2,86.39979
4,1692228179,5000000,9433.0,5,0,1,1,49.23859
0,1690461683,29000,61.0,1,0,15,1,43.66441
1,1691415333,8200000,15559.0,3,1,7,1,48.95988
8,1690878410,25100,71.0,3,1,1,1,32.51605
1,1689951432,15100000,14380.0,2,1,4,2,97.54815
1,1689951162,16000000,15238.0,2,1,9,2,97.54815
1,1689853326,22000,46.0,3,0,5,1,44.128925
4,1683036319,8000000,14545.0,1,2,13,1,78.96755
4,1685109731,11000000,14666.0,1,3,10,2,107.30296
4,1683018015,9500000,18269.0,1,3,4,1,74.3224
4,1683892981,8500000,8292.0,1,2,5,2,95.22558
